STD_YM	STD_YMD	HDONG_CD	HDONG_NM	Total	Total_Man	Total_Woman	60P_Total	60P_Man	60P_Woman	MAN_FLOW_POP_CNT_0004	MAN_FLOW_POP_CNT_0509	MAN_FLOW_POP_CNT_1014	MAN_FLOW_POP_CNT_1519	MAN_FLOW_POP_CNT_2024	MAN_FLOW_POP_CNT_2529	MAN_FLOW_POP_CNT_3034	MAN_FLOW_POP_CNT_3539	MAN_FLOW_POP_CNT_4044	MAN_FLOW_POP_CNT_4549	MAN_FLOW_POP_CNT_5054	MAN_FLOW_POP_CNT_5559	MAN_FLOW_POP_CNT_6064	MAN_FLOW_POP_CNT_6569	MAN_FLOW_POP_CNT_70U	WMAN_FLOW_POP_CNT_0004	WMAN_FLOW_POP_CNT_0509	WMAN_FLOW_POP_CNT_1014	WMAN_FLOW_POP_CNT_1519	WMAN_FLOW_POP_CNT_2024	WMAN_FLOW_POP_CNT_2529	WMAN_FLOW_POP_CNT_3034	WMAN_FLOW_POP_CNT_3539	WMAN_FLOW_POP_CNT_4044	WMAN_FLOW_POP_CNT_4549	WMAN_FLOW_POP_CNT_5054	WMAN_FLOW_POP_CNT_5559	WMAN_FLOW_POP_CNT_6064	WMAN_FLOW_POP_CNT_6569	WMAN_FLOW_POP_CNT_70U
201903	20190309	1135072000	상계10동	50341.57	29608.2	20733.37	10749.78	7328.03	3421.75	0	96.29	532.81	974.84	1259.01	1986.86	2253.9	2708.49	2671.38	3226.39	3224.16	3346.04	3155.97	2185.23	1986.83	0	125.25	596.97	1027.57	1416.17	1618.77	1697.8	2137.22	2079.85	2540.37	2117.09	1954.56	1579.39	889.3	953.06
201903	20190310	1135072000	상계10동	37339.75	21659.75	15680	8032.63	5321.72	2710.91	0.9	87.56	411.72	819.89	1085.46	1523.25	1694.84	1940.28	1897.97	2274.43	2296.88	2304.85	2250.09	1647.94	1423.69	0	95.24	445.99	812.86	1207	1191.5	1203.57	1592.54	1483.21	1839.07	1536.23	1561.88	1266.91	694.34	749.66
201903	20190311	1135072000	상계10동	46150.56	26383.3	19767.26	10475.1	6938.8	3536.3	0	50.95	251.56	1031.82	1258.14	1521.55	1813.42	2305.95	2322.05	2944.71	2999.83	2944.52	2945.48	2127.08	1866.24	0	59.54	264.28	1331.94	1589.44	1386.03	1390.8	1781.25	1933.79	2398.81	2101.67	1993.41	1646.23	850.99	1039.08
201903	20190312	1135072000	상계10동	47218.34	27277	19941.34	10546.35	7069.47	3476.88	0	43.19	268.09	1064.56	1323.94	1587.52	1764.57	2445.75	2438.77	3191.45	3044.5	3035.19	2982.58	2142.77	1944.12	0	52.87	276.57	1349.79	1501.04	1457.42	1366.8	1922.85	2035.91	2472.82	2072.05	1956.34	1657.54	839.79	979.55
201903	20190313	1135072000	상계10동	49075.15	28170.3	20904.85	10866.74	7185.91	3680.83	0	51.73	272.8	1078.35	1343.32	1592.68	1941.4	2502.86	2480.17	3272.21	3247.55	3201.32	3009.63	2139.1	2037.18	0	52.39	310.46	1382.81	1592.55	1500.63	1433.24	2004.17	1969.61	2555.5	2375.55	2047.11	1734.41	878.22	1068.2
201903	20190314	1135072000	상계10동	49052.03	28510.42	20541.61	11016.66	7417.36	3599.3	0	53.9	256.07	1062.46	1340.54	1672.74	1992.43	2520.6	2632.41	3182.12	3241.77	3138.02	2956.85	2328.31	2132.2	0	65.45	286.25	1309.01	1605.48	1443.31	1516.08	1910.15	2080.58	2468.01	2194.46	2063.53	1677.28	904.74	1017.28
201903	20190315	1135072000	상계10동	49197.8	28574.36	20623.44	10810.12	7293.33	3516.79	0	59.15	292.23	1069.84	1389.85	1722.41	2008.71	2572.44	2616.3	3156.74	3199.56	3193.8	2991.16	2294.31	2007.86	0	76.67	263.56	1373.08	1622.61	1502.19	1509.56	1964.08	2029.08	2540.18	2186.72	2038.92	1662.01	890.14	964.64
201903	20190316	1135072000	상계10동	48080.13	28230.6	19849.53	10103.55	6869.27	3234.28	0	89.66	520.64	957.09	1299.67	1901.82	2171.05	2541.38	2578.61	3055.15	3124.32	3121.94	2927.69	2101.55	1840.03	0	142.47	630.71	1002.46	1438.02	1602.18	1632.19	2018.56	1976.37	2339.15	2008	1825.14	1494.93	825.05	914.3
201903	20190317	1135072000	상계10동	39039.48	22532.47	16507.01	8292.49	5506.78	2785.71	0	84.91	409.23	820.19	1101.28	1565.81	1751.46	2028.13	1907.71	2432.81	2495.37	2428.79	2237.01	1763.97	1505.8	0	102.5	514.28	812.04	1188.56	1277	1330.1	1643.91	1624.42	1870.03	1693.71	1664.75	1324.98	683.74	776.99
201903	20190318	1135072000	상계10동	46865.3	26908.71	19956.59	10702.22	7065.31	3636.91	0	60.32	274.03	1049.08	1312.58	1474.81	1778.64	2397.06	2396.26	3069.25	2989.37	3042	3005.31	2083.05	1976.95	0	55.8	279.28	1312.2	1501.07	1423.28	1376	1844.2	1896.92	2501.38	2136.29	1993.26	1704.51	864.81	1067.59
201903	20190319	1135072000	상계10동	47160.36	27081.81	20078.55	10599.04	7049.79	3549.25	0	48.66	257.16	985.79	1243.92	1544.76	1740.21	2321.88	2516.8	3101.44	3130.53	3140.87	2922.4	2176.03	1951.36	0	68.21	294.44	1261.31	1465.9	1331.29	1482.9	1814.74	2041.57	2572.63	2167.31	2029	1683.47	866.07	999.71
201903	20190320	1135072000	상계10동	46564.63	26748.71	19815.92	10248.75	6788.39	3460.36	0	54.26	270.06	1040.84	1208.82	1566.53	1745.23	2428.99	2397.97	3064.01	3088	3095.61	2945.7	2004.71	1837.98	0	76.63	272.22	1322.52	1483.24	1433.46	1427.3	1763.29	1942.48	2565.56	2140	1928.86	1658.95	817.87	983.54
201903	20190321	1135072000	상계10동	45525.23	26426.56	19098.67	10411.64	6985.55	3426.09	0	53.8	243.75	995.82	1162.35	1515.26	1758.83	2344.38	2410.97	2962.08	2936.97	3056.8	2935.47	2144.52	1905.56	0	59.02	264.5	1250.62	1396.5	1290.97	1360.4	1837.69	1887.67	2382.27	2028.36	1914.58	1658.18	806.68	961.23
201903	20190322	1135072000	상계10동	48936.47	28386.73	20549.74	10707.65	7239.12	3468.53	0	61	292.3	1114.18	1377.82	1686.25	1908.68	2527.33	2629.43	3148.83	3228.27	3173.52	3044.43	2175.79	2018.9	0	52.63	290.85	1448.16	1635.56	1469.21	1517.07	1912.37	2036.12	2533.06	2171.83	2014.35	1608.11	853.55	1006.87
201903	20190323	1135072000	상계10동	47964.49	28394.28	19570.21	10246.49	7030.17	3216.32	0.35	112.5	563.94	961.87	1208.35	1869.62	2099.06	2625.01	2434.37	3146.95	3162.12	3179.97	3065.88	2088.92	1875.37	0	153.74	626.32	954.41	1334.85	1501.09	1578.27	1927.77	1988.71	2362.99	2067.29	1858.45	1576.8	766.09	873.43
201903	20190324	1135072000	상계10동	39144.39	22591.24	16553.15	8626.48	5635.92	2990.56	0.31	83.82	427.51	840.64	1083.18	1559.23	1768.88	2070.38	1942.02	2379.68	2384.71	2414.96	2410.64	1712.58	1512.7	0	103.99	459.95	779.91	1145.85	1234.73	1251.37	1652.09	1554.56	1973.21	1746.5	1660.43	1452.82	724.86	812.88
201903	20190325	1135072000	상계10동	46932.06	27075.7	19856.36	10623.38	7033.55	3589.83	2.06	58.26	258.25	1036.46	1253.08	1552.18	1827.13	2495.41	2432.23	3062.93	3043.51	3020.65	2918.01	2123.87	1991.67	0	48.31	252.83	1324.03	1585.38	1383.18	1373.55	1767.4	1981.72	2446.77	2136.47	1966.89	1658.53	886.65	1044.65
201903	20190326	1135072000	상계10동	46287.54	26435.16	19852.38	10384.58	6892.74	3491.84	0	56.73	271.84	997.32	1236.56	1547.8	1768.82	2331.36	2364.9	3064.93	2897.55	3004.61	3033.76	2045.45	1813.53	0	60.4	308.81	1300.82	1526.03	1353.53	1441.63	1774.8	1924.06	2576.59	2132.1	1961.77	1684.38	841.17	966.29
201903	20190327	1135072000	상계10동	47815.2	27456.1	20359.1	10556.15	6986.3	3569.85	0	52.64	271.18	1059.39	1275.92	1579.08	1842.85	2465.56	2439.03	3167.98	3167.49	3148.68	2977.55	2071.8	1936.95	0	64.32	291.28	1352.66	1537.67	1467.08	1430.47	1883.73	1955.79	2560.54	2257.77	1987.94	1696.47	848.53	1024.85
201903	20190328	1135072000	상계10동	47288.23	27468.96	19819.27	10713.24	7201.25	3511.99	0	53.59	249.84	1029.25	1251.5	1594.34	1875.82	2432.56	2521.82	3072.36	3089.23	3097.4	2946.09	2236.44	2018.72	0	61.95	274.92	1279.95	1501.08	1367.08	1438.55	1873.79	1984.31	2425.29	2111.5	1988.86	1667.59	855.82	988.58
201903	20190329	1135072000	상계10동	48028.97	27903.54	20125.43	10496.25	7093.95	3402.3	0	59.12	283.41	1070.36	1344.91	1675.01	1926.71	2497.94	2568.23	3101.83	3160.45	3121.62	2949.41	2181.3	1963.24	0	62.37	270.43	1389.99	1590.5	1459.95	1486.99	1891.06	1990.12	2481.78	2119.98	1979.96	1598.62	849.38	954.3
201903	20190330	1135072000	상계10동	48023.22	28313.23	19709.99	10175.32	6950.22	3225.1	0.18	101.09	542.42	959.38	1253.85	1885.91	2135.14	2583.44	2506.15	3101.33	3142.91	3151.21	2996.99	2095.28	1857.95	0	147.91	628.63	978.4	1386.64	1551.49	1605.48	1973.16	1982.63	2351.32	2037.84	1841.39	1535.66	795.64	893.8
201903	20190331	1135072000	상계10동	39093.64	22562.81	16530.83	8459.91	5571.77	2888.14	0.16	84.13	418.58	830.16	1092.19	1562.74	1760.56	2049.44	1924.74	2406.12	2440.4	2421.82	2323.9	1738.47	1509.4	0	103.3	486.98	796.28	1167.17	1255.8	1290.85	1648.23	1589.44	1921.69	1720.27	1662.68	1388.79	704.62	794.73
201903	20190301	2711051700	동인동	65050.65	37218.34	27832.31	13455.56	8416.1	5039.46	0.04	177.89	507.91	915.13	1969.15	3372.62	3311.93	3587.97	3448.88	3867.55	3712.25	3930.92	3647.96	2458.48	2309.66	0	189.89	617.82	1018.82	2391.27	2965.34	2481.06	2548.8	2490.13	2770.18	2644.97	2674.57	2210.41	1320.41	1508.64
201903	20190302	2711051700	동인동	72700.24	42006.28	30693.96	14126.59	8938.39	5188.2	0.05	151.48	542.92	980.75	2249.86	4054.31	3915.55	4225.46	3739.52	4469.04	4458.58	4280.37	3973.11	2656.76	2308.52	0	182.46	636.13	1146.92	2550.68	3521.56	2829.65	2871	2843.76	3243.65	2895.59	2784.36	2344.4	1330.57	1513.23
201903	20190303	2711051700	동인동	57605.76	33030.09	24575.67	11270.3	7027.14	4243.16	0	136.77	416.36	902.48	1869.47	3388.78	3266.8	3162.18	2948.25	3213.13	3321.01	3377.72	3121.59	2011.22	1894.33	0.02	155.99	486.89	830.21	2140.79	2853.66	2276.56	2336.5	2232.83	2459.53	2306.01	2253.52	1928.2	1141.92	1173.04
201903	20190304	2711051700	동인동	74239.65	44524.77	29714.88	16460.67	10320.67	6140	0	70.01	214.28	946.67	1932.85	3124.48	3375.67	4539.09	4397.31	5368.61	5268.86	4966.27	4519.45	2972.91	2828.31	0	77.37	245.18	910.13	2240.8	2469.76	2248.78	2775.77	2872.45	3410.8	3189.36	3134.48	2660.06	1589.8	1890.14
201903	20190305	2711051700	동인동	73398.77	43870.65	29528.12	16250.11	10258.43	5991.68	2.7	62.71	180.13	820.01	1717.99	3038.15	3270.7	4481.77	4573.55	5255.99	5158.51	5050.01	4388.92	3078.81	2790.7	0	59.43	177.79	755.7	2034.49	2514.77	2224.5	2747.95	2913.04	3546.78	3319.28	3242.71	2692	1496.45	1803.23
201903	20190306	2711051700	동인동	74577.07	44626.33	29950.74	15724.96	9922.16	5802.8	0.65	69.06	209.89	909.75	1863.48	3211.89	3504.25	4476.53	4593.75	5470.82	5344.92	5049.18	4387.13	2830.01	2705.02	0	77.95	215.23	844.27	2278.38	2493.93	2373.7	2846.05	3000.25	3380.02	3378.22	3259.94	2610.09	1455.72	1736.99
201903	20190307	2711051700	동인동	74564.83	44615.45	29949.38	16183.06	10205.4	5977.66	0.75	70.61	198.51	965.04	1918.79	3048.14	3446.13	4422.4	4796.52	5335.83	5326.33	4881	4413.62	3021.29	2770.49	0.01	63.35	209.44	887.1	2207.28	2576.74	2333.57	2751.73	3056.47	3493.16	3246.73	3146.14	2634.91	1552.33	1790.42
201903	20190308	2711051700	동인동	79681.46	47666.65	32014.81	16523.95	10419.14	6104.81	0.09	86.75	230.3	1096.64	2322.66	3664.34	3846.64	4839.11	4747.61	5737.54	5500.17	5175.66	4521.13	3077.45	2820.56	0.27	90.92	250.2	963.01	2560.22	2909.96	2535.84	3063.16	3119.55	3656.53	3417.22	3343.12	2831.27	1512.42	1761.12
201903	20190309	2711051700	동인동	77877.02	45096	32781.02	15550.38	9886.38	5664	0.03	170.48	518.55	981.08	2395.64	4195.54	4314.76	4402.3	4127.62	4713.75	4690.99	4698.88	4484.91	2904.86	2496.61	0	190.31	680.41	1035.83	2474.63	3566.36	3095.9	3243.43	3141.06	3475.54	3210.83	3002.72	2543.34	1442.19	1678.47
201903	20190310	2711051700	동인동	54646.04	31712.62	22933.42	10733.12	6877.99	3855.13	0.09	130.95	393.44	787.37	1717.8	3115.9	3081.83	3155.93	2865.46	3205.75	3207.04	3173.07	3146.34	2057.43	1674.22	0.33	146.93	432.14	876.65	1806.88	2579.62	2158.31	2255.26	2134.81	2362.91	2203.25	2121.2	1761.87	984.81	1108.45
201903	20190311	2711051700	동인동	73906.32	44408.14	29498.18	16062.18	10128.43	5933.75	0.05	75.18	193.07	865.33	1775.35	3299.55	3179.7	4544.45	4532.57	5406.88	5343.04	5064.54	4296.61	3001.44	2830.38	0	62.12	191.34	874.72	2069.51	2546.93	2214.31	2779.48	2958.39	3448.51	3313.72	3105.4	2593.12	1508.21	1832.42
201903	20190312	2711051700	동인동	73393.87	43784.26	29609.61	16283.76	10240.25	6043.51	0.09	81.57	224.68	821.12	1858.18	3149.87	3406.34	4427.43	4484.74	5275.19	5090.97	4723.83	4380.94	3042.31	2817	0.06	65.8	205.76	790.73	2034.18	2492.11	2313.89	2825.08	3041.41	3390.97	3380.57	3025.54	2727.2	1560	1756.31
201903	20190313	2711051700	동인동	73287.55	43847.54	29440.01	15588.45	9814.56	5773.89	0.23	89.55	229.35	901.98	1653.95	3143.84	3321.34	4478.4	4632.99	5443.35	5279.61	4858.39	4246.73	2875.71	2692.12	0.23	66.03	246.81	778.74	2061.04	2510.93	2265.97	2940.16	2910.58	3460.08	3319.45	3106.1	2652.31	1485.25	1636.33
201903	20190314	2711051700	동인동	74813.12	44628.25	30184.87	16015.46	10154.1	5861.36	0.55	60.19	194.86	861.94	1893.82	3254.77	3392.55	4519.61	4580.42	5412.48	5291.64	5011.32	4339.39	3057.62	2757.09	0	49.41	204.49	877.34	2241.57	2669.06	2437.15	2959.33	3023.26	3507.78	3253.34	3100.78	2604.42	1519.87	1737.07
201903	20190315	2711051700	동인동	79017.27	47264.95	31752.32	16497.52	10455.15	6042.37	0.1	90.02	242.77	973.44	2194.54	3662.75	3767.31	4567.03	4709.38	5737.83	5469.78	5394.85	4605.09	3131.36	2718.7	0.09	90.59	236.04	936.94	2488.89	2896.67	2563.36	3066.64	3171.11	3656.81	3413.16	3189.65	2786.11	1524.46	1731.8
201903	20190316	2711051700	동인동	75897.73	44064.36	31833.37	14884.91	9460.57	5424.34	2.06	222.29	452.28	997.02	2237.33	4051.74	4308.82	4342.71	3984.45	4617.55	4752.05	4635.49	4163.98	2839.49	2457.1	0.09	246.98	540.87	1014.99	2470.89	3547.77	3129.28	3164.43	2960.24	3383.24	3032.58	2917.67	2474.48	1331.55	1618.31
201903	20190317	2711051700	동인동	57974.34	33285.46	24688.88	11393.92	7095.59	4298.33	0.01	169.88	423.04	907.73	1905	3374.72	3232.1	3240.82	2849.94	3373.76	3409.31	3303.56	3049.43	2138.06	1908.1	0.13	187.16	505.63	955	2033.96	2692.33	2317.45	2368.29	2286.14	2478.85	2367.65	2197.96	1995.82	1078.35	1224.16
201903	20190318	2711051700	동인동	72922.57	43592.46	29330.11	16034.75	10050.47	5984.28	0.35	70.82	162.38	849.47	1747.6	3168.75	3390.21	4350.07	4565	5184.09	5237.77	4815.48	4242.61	3023.82	2784.04	0	75.6	215.5	783.74	2125.31	2506.07	2249.59	2783.92	2900.99	3429.37	3229.76	3045.98	2685.47	1548.86	1749.95
201903	20190319	2711051700	동인동	73932.64	44064.15	29868.49	16403.49	10330.35	6073.14	0	58.57	204.04	820.2	1675.37	3016.42	3334.18	4508.94	4533.69	5383.25	5184.01	5015.13	4453.6	3027.68	2849.07	0	62.11	203.46	751.41	2082.62	2513.55	2259.62	2924.73	3114.09	3487.47	3342.14	3054.15	2724.71	1515.51	1832.92
201903	20190320	2711051700	동인동	74318.4	44500.17	29818.23	16012.91	9893.91	6119	0.05	72.24	216.21	875.99	1806.39	3043.22	3405.44	4536.81	4613.25	5554.36	5440.16	5042.14	4244.58	2911.08	2738.25	0	85.03	246.24	851.92	2094.55	2459.62	2402.3	2742.01	3062.65	3403.11	3227.05	3124.75	2734.21	1557.51	1827.28
201903	20190321	2711051700	동인동	65659.37	39414.86	26244.51	14272.66	8928.4	5344.26	0.08	51.31	200.05	774.29	1559.18	2723.68	3059.93	4039.05	4082.97	4843.75	4683.04	4469.13	3868.81	2559.66	2499.93	0.2	60.79	149.12	689.61	1843.12	2203.64	2229	2610.38	2571.96	2922.1	2809.97	2810.36	2281.98	1467.21	1595.07
201903	20190322	2711051700	동인동	74477.95	44188	30289.95	15589.02	9859.91	5729.11	0.2	93.99	262.2	977.77	2007.47	3427.29	3592.5	4463.82	4548.92	5113.81	5000.98	4839.14	4257.39	2943.27	2659.25	0.08	120.88	232.7	915.22	2377.22	2896.69	2554.1	2939.52	2970.5	3302.35	3265.89	2985.69	2596.65	1490.54	1641.92
201903	20190323	2711051700	동인동	70155.5	40774.53	29380.97	13943.31	8855.51	5087.8	3.89	177.92	460.72	1043.11	1957.32	3759.93	3800.17	3954.42	3677.1	4480.01	4266.61	4337.82	3876.48	2706.95	2272.08	0.11	219.68	596.11	1188.43	2296.91	3153.08	2685.19	2838.45	2801.53	3035.9	2841.8	2635.98	2320.84	1333.52	1433.44
201903	20190324	2711051700	동인동	54318.39	30831.83	23486.56	10625.83	6520.7	4105.13	0.17	160.78	391.62	894.35	1687.58	2978.55	3039.8	3210.21	2581.83	3197.2	3039.8	3129.24	2857.07	1900.6	1763.03	0	162.68	437.9	876.26	1974.13	2570.35	2224.83	2228.11	2155.56	2401.93	2198.02	2151.66	1881.62	1042.2	1181.31
201903	20190325	2711051700	동인동	68419.89	40959.97	27459.92	15211.54	9681.95	5529.59	1.85	50.46	182.51	855.24	1590.32	2792.97	3209.36	4101.62	4240.22	4941.34	4768.93	4543.2	4203.68	2767.25	2711.02	0.05	57.36	189.08	780.91	1986.49	2335.54	2136.97	2589.88	2808.87	3188.05	3009.02	2848.11	2398.99	1466.95	1663.65
201903	20190326	2711051700	동인동	66483.41	39374.03	27109.38	14559.52	9103.63	5455.89	0.07	54.92	189.71	834.21	1579.16	2770.51	3041.82	3909.75	3930.34	4702.98	4800.9	4456.03	4066.17	2584.61	2452.85	0.24	55.85	195.35	730.29	1926.24	2252.42	2106.26	2636.07	2765.93	3222.05	2889.29	2873.5	2448.46	1346.23	1661.2
201903	20190327	2711051700	동인동	73799.08	44172.64	29626.44	15798.61	9853.42	5945.19	0.1	80.58	222.36	889.28	1730.08	3093.42	3363.87	4507.62	4622.66	5498.91	5360.18	4950.16	4245.95	2893.5	2713.97	0.07	74.74	246.49	815.1	2077.97	2485.64	2333.89	2841.18	2986.14	3432	3272.87	3115.16	2693.19	1521.44	1730.56
201903	20190328	2711051700	동인동	70231.69	42019.65	28212.04	15141.13	9540.28	5600.85	0.25	54.97	196.88	818.08	1726.53	2989.97	3226.31	4279.39	4331.49	5128.13	4987.05	4740.32	4104.1	2808.66	2627.52	0.09	54.36	176.07	783.46	2042.3	2436.21	2332.77	2785.06	2797.84	3215.42	3032.09	2955.52	2443.35	1493.22	1664.28
201903	20190329	2711051700	동인동	74719.76	44503.97	30215.79	15539.12	9848.6	5690.52	0.13	88.23	241.73	960.11	2042.26	3464.74	3589.44	4389.64	4496.76	5287.18	5110.22	4984.93	4303.87	2940.95	2603.78	0.09	102.72	230.5	909.9	2386.06	2843.09	2502.5	2930.86	2983.68	3386.78	3253.55	2995.54	2604.69	1458.12	1627.71
201903	20190330	2711051700	동인동	73026.47	42419.22	30607.25	14413.08	9157.13	5255.95	2.86	200.18	457.09	1019.93	2097.32	3906	4054.51	4148.6	3830.93	4549.04	4509.39	4486.24	4020.42	2772.8	2363.91	0.1	233.21	568.63	1101.53	2383.35	3350.94	2907.95	3001.74	2880.87	3208.99	2937.28	2776.71	2397.66	1332.48	1525.81
201903	20190331	2711051700	동인동	56145.83	32058.93	24086.9	11007.49	6807.58	4199.91	0.1	165.32	407.11	900.98	1796.49	3176.28	3136.17	3225.71	2716.23	3285.91	3225.16	3215.89	2953.65	2019.44	1834.49	0.07	174.79	471.56	915.45	2003.91	2631.54	2271.48	2298.5	2221.03	2440.4	2283.04	2175.22	1938.77	1059.99	1201.15
201903	20190301	2711054500	삼덕동	43613.53	24270.83	19342.7	7374.39	4541.82	2832.57	0.65	89.37	375.84	863.92	2370.84	3008.45	2545.39	2302.23	1926.06	2174.36	2052.49	2019.41	1921.88	1397.44	1222.5	0	122.06	499.96	1056.38	2378.2	2479.2	1686.64	1751.4	1662.94	1844.71	1588.95	1439.69	1234.26	748.23	850.08
201903	20190302	2711054500	삼덕동	56240.2	31433.12	24807.08	9590.94	6008.76	3582.18	0	112.58	448.62	1105.62	2932.39	3926.36	3284.58	2818.5	2609.44	2851.51	2706.84	2627.92	2621.2	1753.21	1634.35	0	146.14	601.27	1244.98	2994.85	3242.32	2228.77	2312.54	2184.52	2378.29	2013.99	1877.23	1526.85	909.74	1145.59
201903	20190303	2711054500	삼덕동	44215.66	24997.58	19218.08	7929.79	4874.04	3055.75	0	100.16	351.45	900.52	2343.26	3194.11	2555.63	2223.65	1946.21	2100.51	2193.24	2214.8	2075.05	1451.14	1347.85	0	113.6	426.09	1039.16	2269.55	2380.45	1762.94	1704.12	1610.77	1710.55	1620.56	1524.54	1259.91	802.87	992.97
201903	20190304	2711054500	삼덕동	54458.13	30357.11	24101.02	11500.71	6868.5	4632.21	0	65.9	181.46	871.88	2045.51	2834.09	2632.19	2919.24	2764.49	3199.75	3076.13	2897.97	2793.86	2018.16	2056.48	0.03	74.67	223.83	930.12	2444.63	2262.12	1779.45	2162.88	2221	2580.76	2459.57	2329.75	1907.22	1240.85	1484.14
201903	20190305	2711054500	삼덕동	53426.98	29479.54	23947.44	11115.08	6590.16	4524.92	0.71	45.49	162.01	847.53	1888.5	2634.75	2587.69	2919.11	2715.34	3216.4	3023.98	2847.87	2602.43	1991.91	1995.82	0	63.94	178.47	834.38	2367.47	2284.5	1803.6	2150.49	2266.79	2710.88	2467.48	2294.52	1870	1183.4	1471.52
201903	20190306	2711054500	삼덕동	53917.96	29937.15	23980.81	10941.02	6548.06	4392.96	0.52	58.97	183.7	836.54	2016.87	2722.07	2588.37	2969.97	2757.51	3264.42	3057.85	2932.3	2654.65	1940.2	1953.21	0.24	73.26	209.83	852.92	2425.98	2298.12	1847.52	2156	2357.22	2599.79	2517.12	2249.85	1836.08	1176.21	1380.67
201903	20190307	2711054500	삼덕동	54603.62	30165.96	24437.66	11187.77	6642.9	4544.87	0.23	63.4	148.33	878.43	2017.7	2752.36	2542.95	2945.83	2833.22	3257.38	3140.73	2942.5	2723.29	1931.27	1988.34	0.02	82.27	188.79	860.77	2423.63	2409.86	1865.18	2271.67	2368.04	2662.19	2420.38	2339.99	1901.65	1203.34	1439.88
201903	20190308	2711054500	삼덕동	59936.87	33618.12	26318.75	11413.17	6953.6	4459.57	1.14	69.34	183.44	1075.86	2847.37	3473.03	2919.44	3251.35	3023.75	3421.19	3285.93	3112.68	2885.72	2071.88	1996	0.54	73.58	238.34	1017.55	2965.86	2827.46	2089.59	2428.58	2549.46	2802.3	2546.3	2319.62	1884.43	1172.8	1402.34
201903	20190309	2711054500	삼덕동	59676.14	33538.31	26137.83	10022.91	6339.39	3683.52	0	122.05	487.04	1169.69	3227.31	4217.7	3484.51	3076.61	2707.79	3048.62	2963.64	2693.96	2632.45	1945.1	1761.84	0	152.97	670.79	1280.84	3142.69	3339.91	2397.3	2374.89	2382.57	2592.09	2201.85	1918.41	1533.28	985.74	1164.5
201903	20190310	2711054500	삼덕동	41747.44	23655.28	18092.16	7431.78	4592.81	2838.97	0.74	90.92	303.93	870.19	2093.23	3059.03	2335.63	2142.64	1917.19	2124.89	2088.74	2035.34	1930.2	1389.56	1273.05	0.07	122.09	403.52	922.65	1973.15	2270.91	1559.27	1644.5	1639.92	1700.13	1612.08	1404.9	1165.05	774.11	899.81
201903	20190311	2711054500	삼덕동	53905.57	29884.99	24020.58	11425.03	6753.98	4671.05	1.43	73.04	147.6	840.39	1874.37	2713.09	2494.89	3017.91	2743.37	3285.14	3039.55	2900.23	2644.91	2019.16	2089.91	0	66.38	204.65	764.23	2269.94	2278.79	1834.4	2253.8	2325.48	2604.67	2480.57	2266.62	1908.51	1314.71	1447.83
201903	20190312	2711054500	삼덕동	54007.05	30058.42	23948.63	11331.01	6747.65	4583.36	1.29	59.37	164.82	844.58	1975.9	2750.48	2509.91	2964.04	2835.27	3242.92	3099.04	2863.15	2666.82	1944.2	2136.63	0	78.11	175.08	790.44	2268.69	2269.54	1858.83	2195.8	2354.74	2622.21	2474.15	2277.68	1901.77	1220.34	1461.25
201903	20190313	2711054500	삼덕동	54364.75	30182.7	24182.05	10850.91	6459.84	4391.07	0.57	74.5	193.15	862.41	2018.37	2920.72	2700.43	3010.31	2781.41	3238.94	3094.35	2827.7	2679.63	1897.15	1883.06	0.04	79.7	262.69	866.27	2262.23	2359.08	1935.74	2303.94	2475.26	2631.27	2383.11	2231.65	1827.9	1167.35	1395.82
201903	20190314	2711054500	삼덕동	55152.43	30873.13	24279.3	11256.8	6746.38	4510.42	1.82	68.22	150.83	839.82	2075.64	2964.53	2717.52	2948.33	2996.82	3354.15	3124.76	2884.31	2790.62	1973.51	1982.25	0	77.46	197.14	848.29	2367.25	2456.57	1901.51	2302.44	2356.41	2623.74	2354.73	2283.34	1847.05	1179.96	1483.41
201903	20190315	2711054500	삼덕동	59191.68	33251.11	25940.57	11550.88	6950.3	4600.58	1.06	61.31	190.2	1024.96	2666.84	3405.32	3035.7	3182.1	2884.16	3437.89	3246.44	3164.83	2875.19	2103.35	1971.76	0.54	92.98	229.69	971.86	2766.31	2698.13	2058.31	2401.05	2475.85	2843.86	2471.29	2330.12	2012.77	1173.87	1413.94
201903	20190316	2711054500	삼덕동	60106.17	33758.12	26348.05	10320.26	6475.56	3844.7	0.19	133.58	419.96	1247.68	3288.32	4224.62	3380.28	3063.65	2593.92	3128.58	3007.93	2793.85	2785.82	1952.98	1736.76	0	169.47	547.87	1252.76	3059.52	3362.44	2523.52	2388.26	2366.98	2596.66	2246.72	1989.15	1601.66	1034.47	1208.57
201903	20190317	2711054500	삼덕동	44653.45	25007.27	19646.18	7697.11	4726.64	2970.47	0.05	122.81	374.05	1002.33	2263.21	3114.32	2572.51	2348.19	1973.39	2207.75	2195.18	2106.84	2016.77	1382.42	1327.45	0.3	148.69	474.92	1005.64	2350.23	2479.62	1734.32	1849.18	1754.79	1800.29	1626.4	1451.33	1238.13	759.96	972.38
